3.240000,0.046894,1.880852,0.074553
3.250000,0.046598,1.880854,0.074685
3.260000,0.046302,1.880856,0.074816
3.270000,0.046006,1.880858,0.074947
3.280000,0.045709,1.880860,0.075076
3.290000,0.045411,1.880862,0.075204
3.300000,0.045113,1.880865,0.075332
3.310000,0.044814,1.880867,0.075459
3.320000,0.044515,1.880869,0.075585
3.330000,0.044216,1.880871,0.075710
3.340000,0.043916,1.880873,0.075834
3.350000,0.043615,1.880875,0.075958
3.360000,0.043314,1.880877,0.076081
3.370000,0.043013,1.880879,0.076202
3.380000,0.042711,1.880881,0.076323
3.390000,0.042408,1.880883,0.076443
3.400000,0.042105,1.880885,0.076563
3.410000,0.041802,1.880887,0.076681
3.420000,0.041498,1.880889,0.076798
3.430000,0.041194,1.880891,0.076915
3.440000,0.040889,1.880893,0.077031
3.450000,0.040584,1.880895,0.077146
3.460000,0.040278,1.880897,0.077260
3.470000,0.039972,1.880899,0.077373
3.480000,0.039665,1.880901,0.077485
3.490000,0.039358,1.880903,0.077597
3.500000,0.039051,1.880905,0.077708
3.510000,0.038743,1.880907,0.077817
3.520000,0.038434,1.880909,0.077926
3.530000,0.038126,1.880910,0.078034
3.540000,0.037816,1.880912,0.078141
3.550000,0.037507,1.880914,0.078248
3.560000,0.037197,1.880916,0.078353
3.570000,0.036886,1.880918,0.078457
3.580000,0.036575,1.880920,0.078561
3.590000,0.036264,1.880921,0.078664
3.600000,0.035952,1.880923,0.078766
3.610000,0.035640,1.880925,0.078867
3.620000,0.035328,1.880927,0.078967
3.630000,0.035015,1.880928,0.079066
3.640000,0.034702,1.880930,0.079164
3.650000,0.034388,1.880932,0.079262
3.660000,0.034074,1.880934,0.079358
3.670000,0.033760,1.880935,0.079454
3.680000,0.033445,1.880937,0.079549
3.690000,0.033129,1.880939,0.079643
3.700000,0.032814,1.880940,0.079736
3.710000,0.032498,1.880942,0.079828
3.720000,0.032182,1.880943,0.079919
3.730000,0.031865,1.880945,0.080010
3.740000,0.031548,1.880947,0.080099
3.750000,0.031231,1.880948,0.080188
3.760000,0.030913,1.880950,0.080275
3.770000,0.030595,1.880951,0.080362
3.780000,0.030277,1.880953,0.080448
3.790000,0.029958,1.880954,0.080533
3.800000,0.029639,1.880956,0.080617
3.810000,0.029319,1.880957,0.080700
3.820000,0.029000,1.880959,0.080782
3.830000,0.028680,1.880960,0.080864
3.840000,0.028359,1.880962,0.080944
3.850000,0.028038,1.880963,0.081024
3.860000,0.027717,1.880965,0.081102
3.870000,0.027396,1.880966,0.081180
3.880000,0.027075,1.880967,0.081257
3.890000,0.026753,1.880969,0.081333
3.900000,0.026430,1.880970,0.081408
3.910000,0.026108,1.880971,0.081482
3.920000,0.025785,1.880973,0.081555
3.930000,0.025462,1.880974,0.081628
3.940000,0.025139,1.880975,0.081699
3.950000,0.024815,1.880977,0.081770
3.960000,0.024491,1.880978,0.081839
3.970000,0.024167,1.880979,0.081908
3.980000,0.023842,1.880980,0.081975
3.990000,0.023518,1.880981,0.082042
4.000000,0.023193,1.880983,0.082108
4.010000,0.022867,1.880984,0.082173
4.020000,0.022542,1.880985,0.082237
4.030000,0.022216,1.880986,0.082300
4.040000,0.021890,1.880987,0.082363
4.050000,0.021564,1.880988,0.082424
4.060000,0.021237,1.880990,0.082484
4.070000,0.020910,1.880991,0.082544
4.080000,0.020583,1.880992,0.082602
4.090000,0.020256,1.880993,0.082660
4.100000,0.019929,1.880994,0.082717
4.110000,0.019601,1.880995,0.082772
4.120000,0.019273,1.880996,0.082827
4.130000,0.018945,1.880997,0.082881
4.140000,0.018617,1.880998,0.082934
4.150000,0.018288,1.880999,0.082986
4.160000,0.017959,1.881000,0.083037
4.170000,0.017631,1.881001,0.083087
4.180000,0.017301,1.881002,0.083137
4.190000,0.016972,1.881002,0.083185
4.200000,0.016643,1.881003,0.083233
4.210000,0.016313,1.881004,0.083279
4.220000,0.015983,1.881005,0.083325
4.230000,0.015653,1.881006,0.083369
4.240000,0.015323,1.881007,0.083413
4.250000,0.014992,1.881007,0.083456
4.260000,0.014662,1.881008,0.083498
4.270000,0.014331,1.881009,0.083538
4.280000,0.014000,1.881010,0.083578
4.290000,0.013669,1.881010,0.083617
4.300000,0.013338,1.881011,0.083656
4.310000,0.013007,1.881012,0.083693
4.320000,0.012675,1.881012,0.083729
4.330000,0.012343,1.881013,0.083764
4.340000,0.012012,1.881014,0.083799
4.350000,0.011680,1.881014,0.083832
4.360000,0.011348,1.881015,0.083864
4.370000,0.011016,1.881016,0.083896
4.380000,0.010683,1.881016,0.083927
4.390000,0.010351,1.881017,0.083956
4.400000,0.010018,1.881017,0.083985
4.410000,0.009686,1.881018,0.084013
4.420000,0.009353,1.881018,0.084040
4.430000,0.009020,1.881019,0.084066
4.440000,0.008687,1.881019,0.084091
4.450000,0.008354,1.881020,0.084115
4.460000,0.008021,1.881020,0.084138
4.470000,0.007688,1.881020,0.084160
4.480000,0.007354,1.881021,0.084181
4.490000,0.007021,1.881021,0.084201
4.500000,0.006687,1.881022,0.084221
