2.090000,-0.386376,0.058320,0.920292,0.019368
2.100000,-0.395040,0.058237,0.916610,0.019458
2.110000,-0.403668,0.058150,0.912846,0.019547
2.120000,-0.412261,0.058060,0.909002,0.019635
2.130000,-0.420818,0.057966,0.905077,0.019722
2.140000,-0.429336,0.057868,0.901071,0.019807
2.150000,-0.437817,0.057766,0.896986,0.019892
2.160000,-0.446259,0.057661,0.892821,0.019975
2.170000,-0.454662,0.057552,0.888576,0.020056
2.180000,-0.463024,0.057440,0.884253,0.020137
2.190000,-0.471345,0.057323,0.879852,0.020216
2.200000,-0.479624,0.057204,0.875372,0.020294
2.210000,-0.487861,0.057080,0.870815,0.020370
2.220000,-0.496054,0.056953,0.866180,0.020446
2.230000,-0.504204,0.056822,0.861469,0.020520
2.240000,-0.512308,0.056688,0.856681,0.020592
2.250000,-0.520367,0.056551,0.851817,0.020663
2.260000,-0.528381,0.056409,0.846878,0.020733
2.270000,-0.536347,0.056264,0.841863,0.020801
2.280000,-0.544265,0.056116,0.836774,0.020868
2.290000,-0.552136,0.055964,0.831610,0.020934
2.300000,-0.559957,0.055809,0.826373,0.020998
2.310000,-0.567729,0.055650,0.821062,0.021060
2.320000,-0.575450,0.055488,0.815679,0.021121
2.330000,-0.583121,0.055322,0.810223,0.021181
2.340000,-0.590739,0.055153,0.804695,0.021239
2.350000,-0.598306,0.054981,0.799096,0.021295
2.360000,-0.605819,0.054805,0.793426,0.021350
2.370000,-0.613278,0.054626,0.787685,0.021404
2.380000,-0.620683,0.054443,0.781875,0.021455
2.390000,-0.628033,0.054258,0.775995,0.021506
2.400000,-0.635328,0.054068,0.770046,0.021554
2.410000,-0.642566,0.053876,0.764029,0.021601
2.420000,-0.649747,0.053681,0.757944,0.021647
2.430000,-0.656870,0.053482,0.751792,0.021691
2.440000,-0.663935,0.053280,0.745573,0.021733
2.450000,-0.670941,0.053074,0.739288,0.021773
2.460000,-0.677888,0.052866,0.732937,0.021812
2.470000,-0.684775,0.052654,0.726522,0.021849
2.480000,-0.691601,0.052440,0.720041,0.021884
2.490000,-0.698365,0.052222,0.713497,0.021918
2.500000,-0.705068,0.052001,0.706890,0.021950
2.510000,-0.711708,0.051777,0.700220,0.021980
2.520000,-0.718285,0.051550,0.693488,0.022009
2.530000,-0.724798,0.051320,0.686694,0.022035
2.540000,-0.731247,0.051087,0.679839,0.022060
2.550000,-0.737631,0.050851,0.672924,0.022084
2.560000,-0.743950,0.050612,0.665949,0.022105
2.570000,-0.750203,0.050370,0.658915,0.022124
2.580000,-0.756389,0.050125,0.651823,0.022142
2.590000,-0.762508,0.049877,0.644672,0.022158
2.600000,-0.768560,0.049627,0.637465,0.022172
2.610000,-0.774543,0.049373,0.630201,0.022184
2.620000,-0.780458,0.049117,0.622881,0.022195
2.630000,-0.786304,0.048858,0.615505,0.022203
2.640000,-0.792079,0.048596,0.608075,0.022210
2.650000,-0.797785,0.048332,0.600591,0.022214
2.660000,-0.803420,0.048065,0.593054,0.022217
